replica	category_id	selected_structure_id	threshold_variable	threshold_value	supporting_outer_fold_count	supporting_outer_folds_json	is_nominal_structure
41	exact3tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	36.430847730305175	2	[1,2]	False
41	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.758914210150724	3	[1,2,4]	False
41	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	44.37794461136138	3	[1,2,4]	False
42	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	25.091340145617924	1	[4]	False
42	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	45.336648075087304	1	[4]	False
42	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	23.852204294309903	3	[2,3,4]	False
42	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	39.230577897980375	3	[2,3,4]	False
43	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	2	[0,3]	False
43	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.173846798754465	2	[0,3]	False
43	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	1195.411600407152	2	[0,3]	False
43	ge4tag	radial_mass__category__mass_only	r_hh_125_125	34.066059846816145	2	[3,4]	False
44	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	19.077533269486384	2	[2,3]	False
44	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	1195.411600407152	2	[2,3]	False
44	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	112.31103049494016	2	[2,3]	False
44	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	36.099266570095516	2	[0,2]	False
44	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	40.449950852036295	2	[0,2]	False
44	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	30.17830219309422	2	[0,2]	False
45	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.576934088635984	2	[3,4]	False
45	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.551289748803573	2	[3,4]	False
45	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	997.3982052645523	2	[3,4]	False
45	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	196.5163536071777	2	[1,4]	False
45	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.0368298816118964	2	[1,4]	False
45	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	41.666888104979776	2	[1,4]	False
46	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	1	[1]	False
46	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	18.94078306766531	1	[1]	False
46	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	1195.411600407152	1	[1]	False
46	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	190.55060005187985	2	[3,4]	False
46	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.97895320541261	2	[3,4]	False
47	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	19.071932099644496	2	[1,3]	False
47	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	675.8278495191007	2	[1,3]	False
47	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	141.077446937561	2	[1,3]	False
47	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	35.54003581934807	1	[0]	False
47	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	42.68328560385215	1	[0]	False
47	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	32.66001205403698	1	[0]	False
48	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	18.63100969747258	1	[0]	False
48	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	799.3848101219526	1	[0]	False
48	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	0.37309395234862586	1	[0]	False
48	ge4tag	radial_mass__category__plus_h2_pt	h2_pt	1.49207262902118	1	[0]	False
48	ge4tag	radial_mass__category__plus_h2_pt	r_hh_125_125	33.92793623151421	1	[0]	False
49	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	19.292604921242916	3	[0,1,4]	False
49	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	799.3848101219526	3	[0,1,4]	False
49	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	4.7566199587174705	3	[0,1,4]	False
49	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.65739363097342	1	[1]	False
49	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	44.73684523066283	1	[1]	False
50	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.463296051007061	1	[4]	False
50	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	18.48737291975657	1	[4]	False
50	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	1	[4]	False
50	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	195.11714172363278	2	[1,2]	False
50	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.32616773799315	2	[1,2]	False
51	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	7.661710225732472	2	[0,1]	False
51	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	204.1332750114455	2	[0,1]	False
51	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	35.94991616535918	2	[0,1]	False
51	ge4tag	radial_mass__category__mass_only	r_hh_125_125	33.89555159812822	1	[1]	False
52	exact3tag	symmetric_rectangular_mass__category__plus_max_drbb	max_abs_mbb_minus_125	35.79099181399053	2	[1,3]	False
52	exact3tag	symmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.2406056193335124	2	[1,3]	False
52	ge4tag	radial_mass__category__mass_only	r_hh_125_125	33.84093263336256	2	[0,3]	False
53	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	19.285703926913914	2	[1,3]	False
53	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	1195.411600407152	2	[1,3]	False
53	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	4.801815873002647	2	[1,3]	False
53	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	194.1827354431152	2	[1,2]	False
53	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.048305994220785	2	[1,2]	False
53	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	41.47198071585597	2	[1,2]	False
54	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	30.33974987016615	3	[0,1,4]	False
54	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	127.06278619673138	3	[0,1,4]	False
54	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.0204400061343937	3	[0,1,4]	False
54	ge4tag	radial_mass__category__mass_only	r_hh_125_125	34.13037225951683	1	[1]	False
55	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	23.968456183404147	1	[0]	False
55	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	45.16321116849307	1	[0]	False
55	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	23.294526795216914	3	[0,2,3]	False
55	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	42.53825474750685	3	[0,2,3]	False
56	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.70458412170407	2	[1,3]	False
56	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	max_abs_mbb_minus_125	33.53628202872988	2	[1,3]	False
56	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	28.314816458508563	1	[3]	False
56	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	90.27522102306426	1	[3]	False
56	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.911592332414601	1	[3]	False
57	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	24.59808596294572	2	[0,4]	False
57	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	455.6821805554314	2	[0,4]	False
57	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.9319083759306674	2	[0,4]	False
57	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	195.29268264770505	2	[1,4]	False
57	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.0486420692489333	2	[1,4]	False
57	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	40.992675432884816	2	[1,4]	False
58	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	24.957431297509263	2	[0,1]	False
58	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	656.591501021677	2	[0,1]	False
58	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.888841760605863	2	[0,1]	False
58	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	186.52588272094724	3	[1,3,4]	False
58	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.033767595370178	3	[1,3,4]	False
58	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	41.28811937890016	3	[1,3,4]	False
59	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	47.28657010929002	3	[0,1,4]	False
59	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	41.26006870655548	3	[0,1,4]	False
59	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	225.42560958862302	3	[0,1,4]	False
59	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	27.856329540827037	1	[0]	False
59	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	91.97474337477489	1	[0]	False
59	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.9230189556642006	1	[0]	False
60	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	19.186738866112382	1	[1]	False
60	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	677.6710257917994	1	[1]	False
60	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	140.44009780883786	1	[1]	False
60	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	36.265584420956195	1	[2]	False
60	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	30.272313420677296	1	[2]	False
60	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	198.7765385508537	1	[2]	False
61	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	178.59275233745572	3	[0,1,2]	False
61	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	max_abs_mbb_minus_125	33.6667177330686	3	[0,1,2]	False
61	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	178.4816036224365	2	[0,3]	False
61	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	max_abs_mbb_minus_125	34.08618355262183	2	[0,3]	False
61	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.558925188452093	2	[0,3]	False
62	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.189707476782597	2	[0,3]	False
62	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	18.774566248574953	2	[0,3]	False
62	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	711.7937275383631	2	[0,3]	False
62	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	39.63021796441494	2	[0,4]	False
62	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	29.44852007638214	2	[0,4]	False
62	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	235.99690240950804	2	[0,4]	False
63	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	18.955454557801634	2	[0,1]	False
63	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	694.7323766650812	2	[0,1]	False
63	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	4.7694525130886865	2	[0,1]	False
63	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.489100346678082	2	[2,3]	False
63	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	44.55822761567856	2	[2,3]	False
64	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	7.746486362828959	2	[0,4]	False
64	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	205.8986731509402	2	[0,4]	False
64	exact3tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	35.67090896697686	2	[0,4]	False
64	ge4tag	radial_mass__category__mass_only	r_hh_125_125	34.028724820560704	1	[4]	False
65	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	24.729748389081482	1	[2]	False
65	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	45.33721014380961	1	[2]	False
65	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	25.492256732505954	1	[0]	False
65	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	36.40365061743987	1	[0]	False
66	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	19.200271288190745	2	[2,4]	False
66	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	997.3982052645523	2	[2,4]	False
66	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	140.46144676208493	2	[2,4]	False
66	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.65739363097342	1	[1]	False
66	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	43.050574634548575	1	[1]	False
67	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.520115069821523	2	[0,3]	False
67	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.20650968195177	2	[0,3]	False
67	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	723.4699262407958	2	[0,3]	False
67	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.785751364067313	3	[1,2,4]	False
67	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	45.741678503642596	3	[1,2,4]	False
68	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	29.266988477484094	1	[4]	False
68	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	35.81125260016399	1	[4]	False
68	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	27.165594509817726	2	[0,4]	False
68	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	86.61933406208328	2	[0,4]	False
68	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.9390881762289776	2	[0,4]	False
69	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	19.45340874392608	2	[2,3]	False
69	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	799.3848101219526	2	[2,3]	False
69	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	183.84982318058488	2	[2,3]	False
69	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	30.46627571776201	2	[0,3]	False
69	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	72.06445382890465	2	[0,3]	False
69	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.911350304615725	2	[0,3]	False
70	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	19.23318488003571	3	[2,3,4]	False
70	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	677.6710257917994	3	[2,3,4]	False
70	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	140.44009780883786	3	[2,3,4]	False
70	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb1_minus_125	49.699232526825845	1	[4]	False
70	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb2_minus_125	40.296502270162655	1	[4]	False
70	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	h2_pt	29.801700687033463	1	[4]	False
70	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	max_drbb	2.9972121924685897	1	[4]	False
71	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.2462246417999	2	[0,4]	True
71	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.24595086716994	2	[0,4]	True
71	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	194.61551380157468	4	[0,1,3,4]	False
71	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.0373625441707377	4	[0,1,3,4]	False
71	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	41.40639984598707	4	[0,1,3,4]	False
72	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	19.065800253919637	1	[1]	False
72	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	1195.411600407152	1	[1]	False
72	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	182.90688245346527	1	[1]	False
72	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	31.82320612915338	1	[2]	False
72	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	43.81883107562427	1	[2]	False
72	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	223.1165504455566	1	[2]	False
73	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.463296051007061	1	[4]	False
73	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.00277790220696	1	[4]	False
73	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	1	[4]	False
73	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	26.687823415657864	1	[4]	False
73	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	115.43514664862478	1	[4]	False
73	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.9576400093266453	1	[4]	False
74	exact3tag	radial_mass__category__mass_only	r_hh_125_125	36.00337190571551	2	[0,3]	False
74	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	23.046075250308906	2	[2,4]	False
74	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	41.73458901607595	2	[2,4]	False
75	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	30.810964165039426	3	[1,3,4]	False
75	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	125.9148960511893	3	[1,3,4]	False
75	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.0148007071254495	3	[1,3,4]	False
75	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.26306403139751	1	[2]	False
75	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	46.34203821776996	1	[2]	False
76	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	47.62922395469372	3	[0,1,3]	False
76	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	44.80666280511662	3	[0,1,3]	False
76	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	225.19519424438474	3	[0,1,3]	False
76	ge4tag	radial_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4.070046192120417	3	[0,2,3]	False
76	ge4tag	radial_mass__category__plus_abs_h_delta_eta	r_hh_125_125	35.51568574008464	3	[0,2,3]	False
77	exact3tag	radial_mass__category__mass_only	r_hh_125_125	35.56287607285383	2	[0,4]	False
77	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	187.49872815608975	2	[1,3]	False
77	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.0290086723702294	2	[1,3]	False
77	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	40.82097595888339	2	[1,3]	False
78	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.10147285461423	2	[1,3]	True
78	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.63950933628577	2	[1,3]	True
78	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	187.84188079833982	2	[0,3]	False
78	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.41784830911328	2	[0,3]	False
79	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.463296051007061	2	[0,4]	False
79	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.266168763164	2	[0,4]	False
79	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	2	[0,4]	False
79	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	24.38541324482988	1	[4]	False
79	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	39.402433040080545	1	[4]	False
80	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	2	[2,3]	False
80	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.088864019998223	2	[2,3]	False
80	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	997.3982052645523	2	[2,3]	False
80	ge4tag	radial_mass__category__plus_h2_pt	h2_pt	15.522466426605845	2	[0,4]	False
80	ge4tag	radial_mass__category__plus_h2_pt	r_hh_125_125	35.847033429051095	2	[0,4]	False
81	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	185.78400409221646	2	[0,4]	True
81	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.73817776145448	2	[0,4]	True
81	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.891867146240973	3	[0,2,4]	False
81	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	45.32554946892015	3	[0,2,4]	False
82	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb1_minus_125	18.977714213113888	1	[2]	False
82	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb2_minus_125	1195.411600407152	1	[2]	False
82	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	139.02018547058103	1	[2]	False
82	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	4.8368026200013245	1	[2]	False
82	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	197.62882423400876	2	[1,3]	False
82	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	max_abs_mbb_minus_125	32.274729456259465	2	[1,3]	False
83	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	25.131004708271615	2	[1,2]	False
83	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	416.2570546312637	2	[1,2]	False
83	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.860402729003036	2	[1,2]	False
83	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.487932728452392	2	[2,3]	False
83	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb1_minus_125	17.542393171340134	2	[2,3]	False
83	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb2_minus_125	633.5456764430767	2	[2,3]	False
83	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	177.46477525183303	2	[2,3]	False
84	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	19.158908600530285	1	[3]	False
84	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	711.7937275383631	1	[3]	False
84	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	0.37309395234862586	1	[3]	False
84	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	3.9736139757079463	3	[0,2,3]	False
84	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	max_abs_mbb_minus_125	32.41097136762631	3	[0,2,3]	False
85	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	24.97853888088846	2	[0,1]	False
