wave,source,campaign,cluster_id,bin_id,pthat_min_GeV,pthat_max_GeV,shard_id,seed,n_events,dataset_split,split_salt,payload_sha256,delphes_card_sha256,remote_bundle,adler32,receipt_path
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1828,1201828,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828_bundle.tar.gz,b4d26d3d,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job9_bin0_shard1828_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1829,1201829,10000,test,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1829_seed1201829_bundle.tar.gz,d7c47bb8,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job10_bin0_shard1829_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1830,1201830,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830_bundle.tar.gz,689a9a99,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job11_bin0_shard1830_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1831,1201831,10000,validation,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1831_seed1201831_bundle.tar.gz,fafc1255,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job12_bin0_shard1831_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1832,1201832,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1832_seed1201832_bundle.tar.gz,234b2232,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job13_bin0_shard1832_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1833,1201833,10000,validation,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1833_seed1201833_bundle.tar.gz,f7d00fb9,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job14_bin0_shard1833_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1834,1201834,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1834_seed1201834_bundle.tar.gz,a599e95f,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job15_bin0_shard1834_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1835,1201835,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1835_seed1201835_bundle.tar.gz,5b7678c5,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job16_bin0_shard1835_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1836,1201836,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1836_seed1201836_bundle.tar.gz,648ec143,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job17_bin0_shard1836_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1837,1201837,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1837_seed1201837_bundle.tar.gz,eb0da49c,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job18_bin0_shard1837_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1838,1201838,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1838_seed1201838_bundle.tar.gz,f134bb8d,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job19_bin0_shard1838_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1839,1201839,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839_bundle.tar.gz,431b6f5a,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job20_bin0_shard1839_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1840,1201840,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_bundle.tar.gz,b87171ff,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job21_bin0_shard1840_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1841,1201841,10000,test,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz,5c762bcb,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job22_bin0_shard1841_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1842,1201842,10000,validation,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz,09ff8269,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job23_bin0_shard1842_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1843,1201843,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843_bundle.tar.gz,8bfe017c,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job24_bin0_shard1843_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1844,1201844,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844_bundle.tar.gz,89b4fe78,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job25_bin0_shard1844_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1845,1201845,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1845_seed1201845_bundle.tar.gz,49730610,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job26_bin0_shard1845_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1846,1201846,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846_bundle.tar.gz,5627469e,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job27_bin0_shard1846_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1847,1201847,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847_bundle.tar.gz,38db28d4,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job28_bin0_shard1847_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1848,1201848,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848_bundle.tar.gz,65bd1d4c,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job29_bin0_shard1848_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,0,50,75,1849,1201849,9163,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849_bundle.tar.gz,79e508ea,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job30_bin0_shard1849_receipt.json
wave1,wave1_original,qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,84891534,1,75,100,1850,1211850,10000,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850_bundle.tar.gz,91f68571,/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job31_bin1_shard1850_receipt.json
