target_index	sample_class	process_or_mode	campaign	source_tag	remote_bundle_path	final_split	final_role	future_use	candidate_path	candidate_sha256	candidate_rows_metadata	n_events	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	weights_uniform_positive	per_event_weight_transport_required	generator_coefficient_pb_per_event_weight	expected_sum_event_weights	expected_sum_squared_event_weights	expected_min_event_weight	expected_max_event_weight	source_bundle_sha256_expected	source_bundle_sha256_origin	metadata_origin	transport_plan	payload_access_authorized	source_commit
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1864_seed1231864	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1864_seed1231864_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0018_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin03_pthat200to300_shard1864_seed1231864_hh4b_candidates_v2.parquet	d81043877b098a7ec8b5329e87efedfe731415b1380086af24f2c127afcc7cee	1	4543	3	200	300	1864	1231864	True	False	1.3084198714438056	4543	4543	1	1	89b55fa9f2a1141ef9173fa8730478711829c9667e42563a43c8520e969cfa92	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9780_seed1209780	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9780_seed1209780_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0020_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9780_seed1209780_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0	10000	0	50	75	9780	1209780	True	False	13.555733349903242	10000	10000	1	1	f8736d69e53e0b5b13f9245a977948f7748a946ad3b6084b2a8113f4f0809705	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0026_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0	10000	1	75	100	9805	1219805	True	False	5.0739526791358198	10000	10000	1	1	fe594b312a3e0b6d0d418c153fb3f6b22c36f06927648a882838d8d4a2bc60d7	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0028_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813_hh4b_candidates_v2.parquet	3a6ba376085890386bf56f464a07f74b8a72fdfd38eef6cbfd5a2deb971f31d5	1	10000	2	100	200	9813	1229813	True	False	3.3011876860953171	10000	10000	1	1	187ccb7a676c4da377e31da83ddcb42bf3a49b252ea0d849a866ffeed7211223	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9821_seed1249821	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9821_seed1249821_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0029_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9821_seed1249821_hh4b_candidates_v2.parquet	785fcb6025b577d9fcc0f1005bce95477e10633b56bd00e71b7c06fa09a75593	3	10000	4	300	500	9821	1249821	True	False	0.22617100964306713	10000	10000	1	1	e3c4486ed44191bb4f8561b26fa60f93b0c8ae5868358988135bc494f5c47164	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9823_seed1259823	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9823_seed1259823_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0030_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9823_seed1259823_hh4b_candidates_v2.parquet	6e2323a584c8280c4a8eb487e82a1fd79f5cda292876c1857300812db18ef9ba	2	10000	5	500	700	9823	1259823	True	False	0.015345727626632328	10000	10000	1	1	d7516427f39256adb591bd11b0e726ac6ae2b718c179cca443f6df165252116e	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin06_pthat700to1000_shard9825_seed1269825	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin06_pthat700to1000_shard9825_seed1269825_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0031_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin06_pthat700to1000_shard9825_seed1269825_hh4b_candidates_v2.parquet	e100a09de786c23e49abaa33b80d184bdfa9527ea2984cbc6e0b3234829efd85	4	10000	6	700	1000	9825	1269825	True	False	0.0024218396309095029	10000	10000	1	1	340d7e30cbc309f99249d4f3af6845c871fa9c1e90177637cc346c37c1326b30	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin07_pthat1000toInf_shard9827_seed1279827	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin07_pthat1000toInf_shard9827_seed1279827_bundle.tar.gz	test	original_sealed_test	final_evaluation_only	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/test/qcd_hardqcd/0032_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin07_pthat1000toInf_shard9827_seed1279827_hh4b_candidates_v2.parquet	8c77e86a072b6634250405023b9cec7d5d2a7679ab53e1ccdbb2851163b587af	6	10000	7	1000	Inf	9827	1279827	True	False	0.00030289051434106827	10000	10000	1	1	e1bb1d5901c3cf83c54bb9a46b6a84441ddea1807dbd53afb9fe54c7bf63339e	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	sealed_no_payload_access	False	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_bundle.tar.gz	train	development_train	model_fit	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0034_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0	10000	0	50	75	1033	1201033	False	True	13.605786305718333	10000.146754329471	10000.298022688956	1	1.0420168291999075		pn_c4i_first_transport_checksum_freeze	preexisting_exact_metadata	extract_event_weight_sidecar_train_only	True	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034_bundle.tar.gz	train	development_train	model_fit	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0035_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0	10000	0	50	75	1034	1201034	False	True	13.76672712310314	10000.023700887348	10000.047963506757	1	1.0237008873478448	fd9596302f6f49037089417b2d40557c2990d35ae276be172b70beb77d6ccdf4	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	extract_event_weight_sidecar_train_only	True	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037_bundle.tar.gz	train	development_train	model_fit	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0037_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0	10000	0	50	75	1037	1201037	False	True	13.44299310386733	10000.0303036851	10000.061393283439	1	1.0279337941984796	e8779e7e04444686318c2eb7cc33cc7729e581c5549c3f47fa0347370899a00e	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	extract_event_weight_sidecar_train_only	True	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040_bundle.tar.gz	train	development_train	model_fit	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0039_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0	10000	0	50	75	1040	1201040	False	True	13.722743312882667	10000.102292154292	10000.208047905227	1	1.0432204995041205	9e6fd84184d1d5a6de83751a2dbfc5747c6dc4f0a6573c854853a0306284e069	pn_c4f_exact_bundle_checksum	pn_c4f_exact_small_bundle_recovery	extract_event_weight_sidecar_train_only	True	60fa40399f6205bd2e5d8cda3d243e287d65a5e8
