outer_holdout_fold	source_uid	group_id	source_fold	sample_class	process_or_mode	background_family_or_signal_mode	weight_stratum	auxiliary_qcd	broad_eligible_rows	is_outer_training_source	aggregate_raw_weight_fraction	per_row_raw_weight	per_row_training_weight_mean_one	physical_normalization	policy_status
0	f76c4d295021c2545924a8cb::background::352::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	f76c4d295021c2545924a8cb	4	background	qcd_bbbb_general	qcd_multijet	background::qcd_multijet::auxiliary	True	2959	True	0.00038211057947900055	1.2913503868840843e-07	0.12074784706063499	False	canary_proposal_not_yet_frozen
0	0f1d84b89957afb5ad1b5c6d::background::367::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	0f1d84b89957afb5ad1b5c6d	0	background	qcd_bbbb_iht400to600	qcd_multijet		True	7994	False				False	canary_proposal_not_yet_frozen
0	16ca7fe539d16ce0cbe2994e::background::375::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	16ca7fe539d16ce0cbe2994e	0	background	qcd_bbbb_iht400to600	qcd_multijet		True	7986	False				False	canary_proposal_not_yet_frozen
0	18da05b1009ec2362315d6db::background::373::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	18da05b1009ec2362315d6db	2	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	7992	True	0.00038211057947900055	4.7811634068944016e-08	0.04470631624780017	False	canary_proposal_not_yet_frozen
0	2bce797964cf5af141e4525f::background::372::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	2bce797964cf5af141e4525f	1	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	8061	True	0.00038211057947900055	4.7402379292767715e-08	0.04432364216008174	False	canary_proposal_not_yet_frozen
0	48a560034fc93461d1a27171::background::374::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	48a560034fc93461d1a27171	3	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	8085	True	0.00038211057947900055	4.72616672206556e-08	0.04419206919634124	False	canary_proposal_not_yet_frozen
0	80c6a6c15054fb3b01ee2a95::background::376::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	80c6a6c15054fb3b01ee2a95	2	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	8013	True	0.00038211057947900055	4.7686332145139216e-08	0.04458915255864457	False	canary_proposal_not_yet_frozen
0	852a26fa10837984b6514fd7::background::369::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	852a26fa10837984b6514fd7	4	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	7906	True	0.00038211057947900055	4.833172014659759e-08	0.04519262325479622	False	canary_proposal_not_yet_frozen
0	8b599686a633844f7ef32be4::background::377::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	8b599686a633844f7ef32be4	0	background	qcd_bbbb_iht400to600	qcd_multijet		True	7921	False				False	canary_proposal_not_yet_frozen
0	971534c289c8c141e6703131::background::366::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	971534c289c8c141e6703131	4	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	7987	True	0.00038211057947900055	4.784156497796426e-08	0.04473430317421046	False	canary_proposal_not_yet_frozen
0	9cacc87dca5502e5a629cb02::background::368::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	9cacc87dca5502e5a629cb02	4	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	8033	True	0.00038211057947900055	4.756760605987807e-08	0.04447813761389505	False	canary_proposal_not_yet_frozen
0	bd8b7f9e133dbca1fd322312::background::371::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	bd8b7f9e133dbca1fd322312	3	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	8033	True	0.00038211057947900055	4.756760605987807e-08	0.04447813761389505	False	canary_proposal_not_yet_frozen
0	fabd00856f2405973059615f::background::370::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	fabd00856f2405973059615f	1	background	qcd_bbbb_iht400to600	qcd_multijet	background::qcd_multijet::auxiliary	True	8012	True	0.00038211057947900055	4.769228400886178e-08	0.04459471785477021	False	canary_proposal_not_yet_frozen
0	2b75740d79c95d2ed01426b1::background::1::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9802_10k_bundle.tar.gz	2b75740d79c95d2ed01426b1	2	background	bbh_hbb_4fs	single_higgs	background::single_higgs	False	3114	True	0.00390625	1.2544155427103403e-06	1.1729425076268465	False	canary_proposal_not_yet_frozen
0	44496f1095922dfadc459546::background::2::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9803_10k_bundle.tar.gz	44496f1095922dfadc459546	3	background	bbh_hbb_4fs	single_higgs	background::single_higgs	False	3180	True	0.00390625	1.228380503144654e-06	1.1485984178459119	False	canary_proposal_not_yet_frozen
0	6b17060f283655da93e0921e::background::0::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9801_10k_bundle.tar.gz	6b17060f283655da93e0921e	1	background	bbh_hbb_4fs	single_higgs	background::single_higgs	False	3154	True	0.00390625	1.2385066582117945e-06	1.1580668892675967	False	canary_proposal_not_yet_frozen
0	5581eba7ecceab1d7eb22b19::background::11::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9707_10k_bundle.tar.gz	5581eba7ecceab1d7eb22b19	3	background	ggh_hbb	single_higgs	background::single_higgs	False	785	True	0.00390625	4.976114649681528e-06	4.652920979299362	False	canary_proposal_not_yet_frozen
0	6aeca1df086a5ba7b74a5ebf::background::6::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9702_10k_bundle.tar.gz	6aeca1df086a5ba7b74a5ebf	4	background	ggh_hbb	single_higgs	background::single_higgs	False	761	True	0.00390625	5.133048620236531e-06	4.799662245400788	False	canary_proposal_not_yet_frozen
0	7dcf83e3d7a9fbe6d951f885::background::8::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9704_10k_bundle.tar.gz	7dcf83e3d7a9fbe6d951f885	4	background	ggh_hbb	single_higgs	background::single_higgs	False	746	True	0.00390625	5.236260053619303e-06	4.896170199396783	False	canary_proposal_not_yet_frozen
0	9524da743bed17f1a164de40::background::10::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9706_10k_bundle.tar.gz	9524da743bed17f1a164de40	2	background	ggh_hbb	single_higgs	background::single_higgs	False	738	True	0.00390625	5.293021680216802e-06	4.949245215108401	False	canary_proposal_not_yet_frozen
0	b01df2690d845a4ec70c448d::background::5::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9701_10k_bundle.tar.gz	b01df2690d845a4ec70c448d	1	background	ggh_hbb	single_higgs	background::single_higgs	False	746	True	0.00390625	5.236260053619303e-06	4.896170199396783	False	canary_proposal_not_yet_frozen
0	c3243743a4a6a550a9c5c805::background::12::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9708_10k_bundle.tar.gz	c3243743a4a6a550a9c5c805	0	background	ggh_hbb	single_higgs		False	802	False				False	canary_proposal_not_yet_frozen
0	d57b5a8ba73ef272a21399fc::background::9::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9705_10k_bundle.tar.gz	d57b5a8ba73ef272a21399fc	2	background	ggh_hbb	single_higgs	background::single_higgs	False	780	True	0.00390625	5.0080128205128205e-06	4.682747395833333	False	canary_proposal_not_yet_frozen
0	db851bd542564798669015d6::background::7::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9703_10k_bundle.tar.gz	db851bd542564798669015d6	1	background	ggh_hbb	single_higgs	background::single_higgs	False	766	True	0.00390625	5.099543080939948e-06	4.768332857375979	False	canary_proposal_not_yet_frozen
0	01311a969155f53d6624fd5f::background::186::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1868_seed1251868_bundle.tar.gz	01311a969155f53d6624fd5f	2	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	1372	True	0.00037330207764683216	2.7208606242480476e-07	0.25441434475637614	False	canary_proposal_not_yet_frozen
0	03b82368ee8a80a11d321612::background::218::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin03_pthat200to300_shard9820_seed1239820_bundle.tar.gz	03b82368ee8a80a11d321612	4	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	1548	True	0.00037330207764683216	2.4115121295014996e-07	0.22548868282025067	False	canary_proposal_not_yet_frozen
0	0bc14151d9ef1452b67c229a::background::180::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1861_seed1221861_bundle.tar.gz	0bc14151d9ef1452b67c229a	2	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	1427	True	0.00037330207764683216	2.615992134876189e-07	0.24460860617081154	False	canary_proposal_not_yet_frozen
0	0c8c993da718c671b9e4b916::background::168::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846_bundle.tar.gz	0c8c993da718c671b9e4b916	3	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	129	True	0.00037330207764683216	2.8938145554017995e-06	2.705864193843008	False	canary_proposal_not_yet_frozen
0	0d6f9c8a8ab14ab9a78b6ebe::background::166::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844_bundle.tar.gz	0d6f9c8a8ab14ab9a78b6ebe	0	background	qcd_hardqcd	qcd_multijet		False	99	False				False	canary_proposal_not_yet_frozen
0	0f7f19ccd5e2f87f8428be14::background::157::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1832_seed1201832_bundle.tar.gz	0f7f19ccd5e2f87f8428be14	4	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	121	True	0.00037330207764683216	3.0851411375771254e-06	2.8847643058326287	False	canary_proposal_not_yet_frozen
0	11a8cc9e20b8e73dae12f48e::background::124::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154_bundle.tar.gz	11a8cc9e20b8e73dae12f48e	0	background	qcd_hardqcd	qcd_multijet		False	1429	False				False	canary_proposal_not_yet_frozen
0	12dc47153628d80559949d78::background::193::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9777_seed1209777_bundle.tar.gz	12dc47153628d80559949d78	0	background	qcd_hardqcd	qcd_multijet		False	137	False				False	canary_proposal_not_yet_frozen
0	1522977d1bcb654e1261fadb::background::53::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060_bundle.tar.gz	1522977d1bcb654e1261fadb	0	background	qcd_hardqcd	qcd_multijet		False	121	False				False	canary_proposal_not_yet_frozen
0	15c7311d3a472c2c062f532b::background::190::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9774_seed1209774_bundle.tar.gz	15c7311d3a472c2c062f532b	3	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	101	True	0.00037330207764683216	3.6960601747211103e-06	3.4560047624331487	False	canary_proposal_not_yet_frozen
0	171e76cc08c666b63c11b59f::background::196::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9782_seed1209782_bundle.tar.gz	171e76cc08c666b63c11b59f	2	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	106	True	0.00037330207764683216	3.52171771364936e-06	3.2929856698655477	False	canary_proposal_not_yet_frozen
0	1862b489d3ce604c66545fff::background::173::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852_bundle.tar.gz	1862b489d3ce604c66545fff	0	background	qcd_hardqcd	qcd_multijet		False	565	False				False	canary_proposal_not_yet_frozen
0	1a9ab3befc2c5033bf19f2d6::background::74::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1092_seed1201092_bundle.tar.gz	1a9ab3befc2c5033bf19f2d6	0	background	qcd_hardqcd	qcd_multijet		False	115	False				False	canary_proposal_not_yet_frozen
0	1b967c0b64f53b628384c424::background::108::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1136_seed1211136_bundle.tar.gz	1b967c0b64f53b628384c424	3	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	547	True	0.00037330207764683216	6.824535240344281e-07	0.638128850101916	False	canary_proposal_not_yet_frozen
0	1bee4336cb3685c3fab75c05::background::115::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1144_seed1211144_bundle.tar.gz	1bee4336cb3685c3fab75c05	1	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	581	True	0.00037330207764683216	6.425164847621896e-07	0.6007856815933702	False	canary_proposal_not_yet_frozen
0	1d33e21f26bc3e7ef5c9922d::background::69::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1085_seed1201085_bundle.tar.gz	1d33e21f26bc3e7ef5c9922d	2	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	127	True	0.00037330207764683216	2.939386438164033e-06	2.7484762283917172	False	canary_proposal_not_yet_frozen
0	1d994f7dbd40f70a18de22e1::background::148::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1821_seed1201821_bundle.tar.gz	1d994f7dbd40f70a18de22e1	0	background	qcd_hardqcd	qcd_multijet		False	123	False				False	canary_proposal_not_yet_frozen
0	20b7e4a97c9e106a368d399f::background::66::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080_bundle.tar.gz	20b7e4a97c9e106a368d399f	2	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	151	True	0.00037330207764683216	2.47219918971412e-06	2.3116323245413777	False	canary_proposal_not_yet_frozen
0	220483008330cbda9bc0e2f1::background::210::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810_bundle.tar.gz	220483008330cbda9bc0e2f1	3	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	583	True	0.00037330207764683216	6.403123115726109e-07	0.5987246672482814	False	canary_proposal_not_yet_frozen
0	224e8975cd1789c339195c41::background::98::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	224e8975cd1789c339195c41	0	background	qcd_hardqcd	qcd_multijet		False	577	False				False	canary_proposal_not_yet_frozen
0	22579e48074d70b05aab8079::background::189::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_bundle.tar.gz	22579e48074d70b05aab8079	1	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	120	True	0.00037330207764683216	3.1108506470569345e-06	2.908804008381234	False	canary_proposal_not_yet_frozen
0	24553efcd3b3e4cf989bee14::background::41::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042_bundle.tar.gz	24553efcd3b3e4cf989bee14	1	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	122	True	0.00037330207764683216	3.0598530954658375e-06	2.861118696768427	False	canary_proposal_not_yet_frozen
0	2496984764c38b86a50c444a::background::84::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1105_seed1201105_bundle.tar.gz	2496984764c38b86a50c444a	2	background	qcd_hardqcd	qcd_multijet	background::qcd_multijet::primary	False	142	True	0.00037330207764683216	2.628887870752339e-06	2.4581442324348455	False	canary_proposal_not_yet_frozen
