sample,group,source_root,event_in_file,n_selected_jets,n_selected_btags,is_signal,assignment_mask,truth_available,weight_pb
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1022,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1066,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1067,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1071,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1176,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1248,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1275,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1303,5,5,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1304,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1354,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1364,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1377,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1477,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1490,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1502,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1531,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1604,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1617,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1725,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1731,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1752,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1756,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1855,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1863,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1868,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1879,4,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1964,5,4,0,0,0,6.912992e-05
Zbbbb_100k,background,zbbbb_presel_100k_shard000_pythia8_delphes.root,1990,4,4,0,0,0,6.912992e-05
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,103,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,131,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,194,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,211,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,348,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,445,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,469,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,486,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,530,5,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,588,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,641,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,644,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,833,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,902,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,930,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,954,5,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1041,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1309,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1369,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1402,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1404,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1448,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1489,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1555,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1617,5,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1633,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1740,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1762,5,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1775,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1836,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1885,4,4,0,0,0,0.010311995697021485
qcd_bbbb_iht100to200_20000,background,qcd_bbbb_iht100to200_20000_pythia8_delphes.root,1960,5,4,0,0,0,0.010311995697021485
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,28,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,32,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,40,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,69,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,93,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,100,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,106,8,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,109,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,122,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,129,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,152,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,158,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,175,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,192,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,204,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,212,6,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,215,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,225,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,229,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,255,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,293,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,329,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,353,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,369,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,374,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,400,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,406,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,436,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,450,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,457,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,472,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,488,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,522,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,559,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,567,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,573,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,581,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,596,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,608,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,614,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,628,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,634,5,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,652,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,662,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,675,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,690,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,708,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,712,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,713,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,718,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,729,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,736,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,744,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,746,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,747,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,758,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,760,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,764,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,765,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,785,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,790,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,800,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,801,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,812,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,825,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,849,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,873,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,882,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,889,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,892,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,893,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,916,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,935,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,941,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,968,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,976,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,981,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,992,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,998,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1052,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1092,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1095,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1106,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1130,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1150,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1156,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1159,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1168,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1200,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1201,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1205,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1262,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1283,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1307,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1312,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1313,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1314,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1316,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1324,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1327,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1378,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1380,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1397,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1403,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1502,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1516,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1530,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1531,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1534,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1550,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1567,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1571,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1578,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1595,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1604,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1605,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1633,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1656,6,5,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1662,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1664,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1671,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1674,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1694,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1700,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1707,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1718,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1754,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1758,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1764,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1772,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1784,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1816,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1820,6,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1823,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1828,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1837,5,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1848,4,4,0,0,0,0.001052935536702474
qcd_bbbb_iht200to400_combined120k,background,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,1852,5,4,0,0,0,0.001052935536702474
