population_kind	sample_class	process_or_mode	campaign	transport_id	source_index_or_target_index	final_split	generated_events	candidate_rows	transport_class	generator_weight_provenance	constant_generator_weight	event_join_key	sidecar_or_fragment_path	sidecar_or_fragment_sha256	candidate_path	candidate_sha256	source_payload_sha256	transport_complete	validation_or_test_payload_opened	physical_weight_application_authorized	physical_yield_calculation_authorized
ordinary	background	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_train_shard9708_10k_bundle.tar.gz	12	train	10000	6	signed_exact_event_sidecar	Event/Event.Weight		event	/uscms/homes/i/iturkmen/physical_weight_sidecars/ordinary_train_signed_event_weights_20260731_v4/background_0012_ggh_hbb_ggh_hbb_run2_frozen_v2_train_shard9708_10k_delphes_event_weights.parquet	dd6c25768d33934c4b29301e229896bab9a9b1d9eb954391537b7ec6f4dd0d11	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ggh_hbb/0012_ggh_hbb_run2_frozen_v2_train_shard9708_10k_hh4b_candidates_v2.parquet	6614ff5eed0ad76e6a223a698243370663c0313c43844c61e7ea6b13a296b397	03f8647581ed441f38ecf71fa5346a91d85eb3f0dc1ae80bbac2775df937232c	True	False	False	False
ordinary	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_bundle.tar.gz	276	train	10000	8	uniform_member_constant	Event/Event.Weight	7.0187997817993164	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/schannel_single_top/0276_schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_hh4b_candidates_v2.parquet	508f23bd264fdfd33442243ac0cb4072209f85c498f5080e6de9d60d3459e393	8eb74ee3d2f8f4fab711ff216972fd15aa4815dad33b83415dfc9e5d7bce0e94	True	False	False	False
ordinary	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_bundle.tar.gz	279	train	10000	8	uniform_member_constant	Event/Event.Weight	58.124000549316406	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0279_tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_hh4b_candidates_v2.parquet	4dfef14d18b64f285379419e2b9eacc15cfde6667975980a6ca9ab72c8cdeece	2d30ec99fcfb7255862de5d0967ac8a07bca8707fb8d4cd879bdc2e3e2e652f2	True	False	False	False
ordinary	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_bundle.tar.gz	280	train	10000	1	uniform_member_constant	Event/Event.Weight	58.256999969482422	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0280_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_hh4b_candidates_v2.parquet	3a24bda8c64aa252828c0cc5e89065b16b9d834e24c9d568dadbf4011ec12094	980e13cf5fb2e6e3cea61a7361bd1b9a7dd4c461d339a49b490e37b5d83a5bef	True	False	False	False
ordinary	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4310_10kevt_bundle.tar.gz	282	train	10000	2	uniform_member_constant	Event/Event.Weight	58.136001586914062	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0282_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4310_10kevt_hh4b_candidates_v2.parquet	3995cedc0c14b4cf29b4c58770cca26be11f5965e1a8f401290cbe4988ae4dc7	7c88c93a3a654832f39bf234c3986674069b565fa4b79580ffa4bd309481cdd5	True	False	False	False
ordinary	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4311_10kevt_bundle.tar.gz	283	train	10000	4	uniform_member_constant	Event/Event.Weight	58.175998687744141	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0283_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4311_10kevt_hh4b_candidates_v2.parquet	f6446757ccd34d73d51bdc7f10d717d2e59dd693674044cde37ac5be4ab510d6	f3204db0422e5e4818c8d8d48e5ea271de38287db9ed25ef68446f6a5405ba12	True	False	False	False
ordinary	background	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4312_10kevt_bundle.tar.gz	284	train	10000	4	uniform_member_constant	Event/Event.Weight	58.194999694824219	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_antitop/0284_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4312_10kevt_hh4b_candidates_v2.parquet	187044af77b67defdaef7cd4491b9bb14b26cac8a7f31523e4310fa21bd7605a	cf3320ceb22a9304b63d97229fc0ac778a449a5871f7860cd9b53c1ee7cdf04b	True	False	False	False
ordinary	background	tchannel_top	unified_background_5m_single_top_pilot50k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_bundle.tar.gz	287	train	10000	7	uniform_member_constant	Event/Event.Weight	100.36000061035156	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0287_tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_hh4b_candidates_v2.parquet	168259cf5ba71a9d5827f02a04b492017f09d5af94110f1da2fa6b1a52540cb7	81f8ded63940644cbcaaaef975f1964946d6f52ff13f8ab86367896efd0ed7a5	True	False	False	False
ordinary	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_bundle.tar.gz	288	train	10000	7	uniform_member_constant	Event/Event.Weight	100.64299774169922	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0288_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_hh4b_candidates_v2.parquet	4a27e637a6cb943d23caa46610b4b3aa9a7a6e88076e06dafaee60e352aa678c	7d685e63c751937cdec80dbfae60897d6ac4a36a3a8c63fb759b44cd5d1c995b	True	False	False	False
ordinary	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4302_10kevt_bundle.tar.gz	289	train	10000	4	uniform_member_constant	Event/Event.Weight	100.56900024414062	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0289_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4302_10kevt_hh4b_candidates_v2.parquet	eb5a227cf398db7f9b854c3eea6a378513f65800314c8809635b28cd40c449a9	34097df4c4fc2a27345206ea71f26f6ee2eab514019d94d1e995da1a874b6227	True	False	False	False
ordinary	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4303_10kevt_bundle.tar.gz	290	train	10000	1	uniform_member_constant	Event/Event.Weight	100.81600189208984	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0290_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4303_10kevt_hh4b_candidates_v2.parquet	b61c5ec915f5c9f2f1accb541b57fc2d567793a69fe44988a058520d296b2071	d5019761b35a117d29d15a1f4e2b3b29b4de50ba998da1cfab0e8620f3f88420	True	False	False	False
ordinary	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4304_10kevt_bundle.tar.gz	291	train	10000	0	uniform_member_constant	Event/Event.Weight	100.38800048828125	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0291_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4304_10kevt_hh4b_candidates_v2.parquet	6ecb43c3d83f9d0083f49bf84239160ad0e69ca93683c510e00f9ff1931bd8a3	3d8dae2d9b2a3b9c73a5f3aaf82e05b5ef4bb5c25aae5d660ce8eb671b4fe918	True	False	False	False
ordinary	background	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4305_10kevt_bundle.tar.gz	292	train	10000	0	uniform_member_constant	Event/Event.Weight	100.32399749755859	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tchannel_top/0292_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4305_10kevt_hh4b_candidates_v2.parquet	6ecb43c3d83f9d0083f49bf84239160ad0e69ca93683c510e00f9ff1931bd8a3	4c249d9c872bc0f81a44d145fd536436e6974a438b87825859b2f6b17161c9ab	True	False	False	False
ordinary	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	295	train	10000	18	uniform_member_constant	Event/Event.Weight	27.99785041809082	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0295_tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_hh4b_candidates_v2.parquet	1f1ee7fecec2ab280163a719ac98468e01dbf0197f5350ebbed67daf645cafa2	ebf21ac565d8a8d2183195b0bb2a2abb2f806d4c7ad21f94a29e1642c2a993d2	True	False	False	False
ordinary	background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_bundle.tar.gz	296	train	10000	17	uniform_member_constant	Event/Event.Weight	28.01470947265625	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0296_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_hh4b_candidates_v2.parquet	7a95c1032dd4a5a8dac9c1141eedb668ba5d595e2d9a91437bd4ee0c1b78b534	95fe469f7f49e5f698be6d261e70fa1982dddf165da55e6db6a754842ce8415d	True	False	False	False
ordinary	background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_bundle.tar.gz	297	train	10000	15	uniform_member_constant	Event/Event.Weight	28.034639358520508	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0297_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4324_10kevt_hh4b_candidates_v2.parquet	663b2df96a23dd708677098415bffbbfdaa78fea94d92a1df5d7f42a8b0e2f1c	c52c801c0d0010b25c73cbb2b67a7c6318f39cc5b5fc727902b094ddf51dd021	True	False	False	False
ordinary	background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_bundle.tar.gz	298	train	10000	14	uniform_member_constant	Event/Event.Weight	28.084920883178711	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_antitop/0298_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4325_10kevt_hh4b_candidates_v2.parquet	3a0fb8f046a14cb0b1cf2aa21db31535ed87f247547ddf53419c1cdf7e4fad59	2c60cd40a428fd5137801e2bbc5621fd78657bdd3bbcd1b7a333cde813ee7925	True	False	False	False
ordinary	background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_bundle.tar.gz	302	train	10000	9	uniform_member_constant	Event/Event.Weight	28.034809112548828	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0302_tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_hh4b_candidates_v2.parquet	678e909ad7ced0174a6af9a18ad5d318376cfc1a557897324cea96f07905422a	3c6b433b0ef919cd732bdb375989123b3a9f87a710c341512e56f1c98cab69f1	True	False	False	False
ordinary	background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_bundle.tar.gz	303	train	10000	11	uniform_member_constant	Event/Event.Weight	28.006820678710938	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0303_tw_top_run2_frozen_v2_single_top_scaleout_shard4318_10kevt_hh4b_candidates_v2.parquet	445ffb412c51f532c7d33dcab34baf02aaf408c11a483dce719be567fcba73a2	d8070087a5c77ec01049cba2efd30f7bab72a3ba49d147f7cf0b71be8f23a930	True	False	False	False
ordinary	background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_bundle.tar.gz	304	train	10000	7	uniform_member_constant	Event/Event.Weight	28.055200576782227	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0304_tw_top_run2_frozen_v2_single_top_scaleout_shard4319_10kevt_hh4b_candidates_v2.parquet	061b3b5950db5303d602a48c4e9be482f5f3cff6a7a4a88c31eaec6176fbe099	bb008ca1dd410ac1fa0d0d737ee79d3ea65b1d2275d16d6f4929c1f401804ca8	True	False	False	False
ordinary	background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_bundle.tar.gz	305	train	10000	10	uniform_member_constant	Event/Event.Weight	28.030820846557617	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0305_tw_top_run2_frozen_v2_single_top_scaleout_shard4320_10kevt_hh4b_candidates_v2.parquet	8761cb662092ae0dd9ebf8a7970624c899e3d8900477ead3823fa630fc261585	ae9ab6c96ca7e6cf0a6afa2b3b0295acc0f469f5c687b48c8c245b8bafc7e505	True	False	False	False
ordinary	background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_bundle.tar.gz	306	train	10000	10	uniform_member_constant	Event/Event.Weight	28.014820098876953	not_required_member_constant			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/tw_top/0306_tw_top_run2_frozen_v2_single_top_scaleout_shard4321_10kevt_hh4b_candidates_v2.parquet	ec6bf64d54a102a486d71761d5c1e17d77fc393d6c3cdd373ae7d15477180caf	425b0518b54c581d9fa0059ef64e78d790ab3022853002ebc0578836e225e8e5	True	False	False	False
