population_kind	sample_class	process_or_mode	campaign	transport_id	source_index_or_target_index	final_split	generated_events	candidate_rows	transport_class	generator_weight_provenance	constant_generator_weight	event_join_key	sidecar_or_fragment_path	sidecar_or_fragment_sha256	candidate_path	candidate_sha256	source_payload_sha256	transport_complete	validation_or_test_payload_opened	physical_weight_application_authorized	physical_yield_calculation_authorized
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048	9	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048	ce33ed8438fd9686d956610a605b7df92dba89d3240340a7a3af926f9d91b720	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0044_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	34ee79726196c7b7230c2bd0681b085250f748835df69033b797873819a23a29	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050	10	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050	5f90e8d9e5e74c5f354a9b97366d21aa3b96deeccc7e52d8b072823314e51626	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0045_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	cb51701b350006b5ec7dbcd1654ff03a4ddde204a28d1400ee53471c414f4934	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051	11	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051	3feb22d24856d0de3e364be725206c1bea0e2a35bef5d92620b9e50afeb0ce2c	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0046_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	8224c7ab90ec239ce543f03bc6376e783fa4a65ab3bd0e7deb21206025ef6ced	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052	12	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052	157b0993ad488ff46e2bb6317a042ef18f5594034b3057b0eed9201be8d782d7	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0047_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	3bc4a9634fee9e2f2e26b474e055fc3c14d267e375018b4277915e6ce0fb05a7	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053	131	train	10000	0	qcd_uniform_constant	uniform_generator_nominal_weight_constant	1	not_required_zero_candidate_rows			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0048_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	546c2b9d643f11630e4beb61a525c93787aca762d7c398327844f866284e7278	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054	13	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054	fb19f83ff2eb98c8c8e480ab33633b1a6fcf3fedbba083883fc7d7817b869a67	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0049_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	66b33fed74de5490b673ca439fd92e0c540f0dc8a4595f5a57aef7ad4f25c565	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057	14	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057	718bbe814dc118272011bbb8392e40126c669ce8e9250fdc88b3b0e024d2f80f	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0050_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	ca897c8ef4da31167dcb49d45eb6d743025009624cc6b9407e084e612eae6453	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058	15	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058	87c30a7a6c94de26fce99d504b8efa6dba72dad6c99db472ff2ea1e64543bdb2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0051_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	a24f114f1c08c431d55db64d8c0c6a4a37ac98a34d75b0690b4c7c722a39109e	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059	16	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059	cb520c67c01f535f6b09d03616f818398a7d1b93a212da7ab027aabe9e53fd22	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0052_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0e4dc7a6a51b6b9da46568fbadb5cbeec5905cf244c1e189cf09bb1cfd074122	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060	17	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060	0b877943d32be13efad9f97f04bf82d6bfc9442ff89404606c651d1a1772849c	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0053_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	e53248dc9a34004d4547f7a3be147f18c626023b50f7329a8757e0c346ef6baf	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061	18	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061	87cb3e9ffa8f596f84e631fe92ca16155137806c3772fb7e11523a47daa73208	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0054_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	0097c6ac61640f17d18d378144ede341ff24bc0f2532d2bbd64fffcfe5f0ef63	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063	19	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063	18f301ea058a3c2854b0a723d2690b7188843455f7d4f2d4b6dccfbd03f71cf6	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0055_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	e574587b5fda97ec7696650916402708716d7c1d6908599635e8477930910360	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	20	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	8e28d7f88576ef76b5868449868c9f5a4dcfdff11a393f04dd5eda42bab7112b	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0056_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	6a2a936e5f0a884881c6dca4c48157aac024324626b287936bf86dbaf4f53f4a	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067	21	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067	7cbe414d00c7e0418089522e5c418acccffe6650331a202e8dd092581d9dd8e6	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0057_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	2b085f6f9ef69a59d1aa005a23f5bd77f4501e427922d7d391f88345d7bf2237	True	False	False	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068	22	train	10000	0	qcd_variable_frozen_fragment	frozen_root_event_weight_transport_fragment		not_required_zero_candidate_rows	/uscms/home/iturkmen/pn_c4i_qcd_train_generator_weight_transport_scaleout_20260729_v1/fragments/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068	7194ad7d37b04ae8cef8ca1d4245db8b878ef3c6fad7d0360b0ba6a9f88140d2	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/qcd_hardqcd/0058_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068_hh4b_candidates_v2.parquet	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	3ff2aa84d51a062b150ab8ec32e784b0b7b4b4f101d5e5937f9f4a5c8d012b71	True	False	False	False
