sample,group,source_root,event_in_file,n_selected_jets,n_selected_btags,is_signal,assignment_mask,truth_available,weight_pb
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5387,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5403,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5436,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5468,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5498,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5499,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5510,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5544,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5549,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5562,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5574,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5583,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5602,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5612,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5617,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5645,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5650,7,5,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5653,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5660,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5667,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5684,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5701,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5709,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5740,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5746,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5764,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5770,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5782,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5811,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5815,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5829,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5833,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5851,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5862,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5875,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5889,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5895,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5904,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5945,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5968,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5984,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,5997,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6032,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6041,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6050,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6069,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6080,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6087,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6088,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6090,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6094,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6096,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6105,6,5,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6117,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6131,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6132,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6145,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6177,6,5,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6184,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6201,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6209,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6231,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6242,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6244,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6248,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6279,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6283,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6290,7,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6309,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6335,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6350,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6358,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6364,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6365,5,5,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6368,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6404,7,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6422,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6427,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6447,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6455,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6459,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6472,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6475,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6479,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6498,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6533,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6567,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6585,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6601,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6632,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6633,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6666,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6685,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6690,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6697,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6715,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6716,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6718,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6723,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6747,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6755,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6760,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6777,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6796,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6852,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6868,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6869,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6877,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6898,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6950,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6952,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6988,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,6992,7,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7016,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7021,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7025,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7026,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7039,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7050,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7051,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7074,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7109,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7150,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7183,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7226,5,5,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7244,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7272,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7273,7,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7295,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7298,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7321,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7338,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7367,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7387,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7398,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7399,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7400,6,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7409,4,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7432,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7466,5,4,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7492,5,5,0,0,0,0.0005745945150201971
qcd_bbbb_iht200to400_combined220k_rootkeep_v1,background,qcd_bbbb_iht200to400_extra200k_rootkeep_v1_shard009_pythia8_delphes.root,7497,4,4,0,0,0,0.0005745945150201971
