sample_group	remote_path	entry_index	particle_count	used_particle_count	was_truncated	score_set	overall_top1_class	signal_grid_top1_class	signal_probability	qcd_probability	ttbar_probability
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	26	115	115	False	model0	136	15	0.005049384940775781	0.9947699904441833	0.0001806218788260594
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	27	89	89	False	model0	136	69	0.0005022601566508911	0.9994863271713257	1.1411023479013238e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	28	151	151	False	model0	136	90	4.0015339046295395e-05	0.9999436140060425	1.6463318388559856e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	29	112	112	False	model0	136	80	0.3902109587720588	0.6072071194648743	0.0025819248985499144
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	30	117	117	False	model0	136	74	0.0016695650185170052	0.9983022212982178	2.803859388222918e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	31	168	168	False	model0	136	111	0.0014495928670754665	0.9975844621658325	0.0009660664945840836
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	32	127	127	False	model0	136	134	1.9127724013578984e-05	0.9999765157699585	4.3852969611180015e-06
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	33	146	146	False	model0	136	120	0.0026572989931992197	0.9965848922729492	0.000757780799176544
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	34	90	90	False	model0	136	15	0.00046643778580346407	0.9995313882827759	2.260602286696667e-06
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	35	119	119	False	model0	136	15	0.0006260290160184923	0.999360978603363	1.3034078619966749e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	36	103	103	False	model0	136	6	0.028419985979326157	0.9715501666069031	2.9813823857693933e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	37	164	164	False	model0	136	41	0.0025941223084373632	0.9905654191970825	0.0068406034260988235
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	38	118	118	False	model0	136	10	0.049164165699039586	0.8514837026596069	0.09935210645198822
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	39	115	115	False	model0	136	88	0.20699808649931128	0.7927234172821045	0.00027852944913320243
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	40	121	121	False	model0	136	15	0.039947720906639006	0.9599239230155945	0.00012832430365961045
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	41	148	148	False	model0	136	128	0.0007372334573005901	0.9768840670585632	0.022378677502274513
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	42	144	144	False	model0	137	15	0.01582426331788156	0.3138749599456787	0.6703007817268372
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	43	175	175	False	model0	136	34	0.0075112629097020545	0.9923075437545776	0.0001811632391763851
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	44	150	150	False	model0	136	90	0.273869386755905	0.7201894521713257	0.005941151641309261
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	45	138	138	False	model0	136	15	0.002013812923223668	0.9974533915519714	0.0005326649406924844
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	46	125	125	False	model0	136	13	0.4976144975671559	0.49358388781547546	0.008801639080047607
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	47	120	120	False	model0	136	12	0.014514295840513114	0.9846968650817871	0.0007888061227276921
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	48	117	117	False	model0	136	114	0.0003487195446754132	0.9995654225349426	8.581708243582398e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	49	97	97	False	model0	136	57	0.0027319866800326054	0.9970290064811707	0.00023905439593363553
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	50	117	117	False	model0	136	90	0.0046261327268268815	0.9953623414039612	1.1678571354423184e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	51	94	94	False	model0	136	11	4.14106759183408e-06	0.9999951124191284	7.753152999612212e-07
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	52	106	106	False	model0	136	32	0.001993364802387987	0.9979783892631531	2.832014433806762e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	53	147	147	False	model0	136	1	0.06974139831436332	0.9152310490608215	0.015027567744255066
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	54	215	215	False	model0	136	25	0.1184184913727222	0.8782090544700623	0.0033725074026733637
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	55	200	200	False	model0	136	107	0.15050563011936902	0.7837660908699036	0.06572826206684113
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	56	131	131	False	model0	136	109	1.161749272712842e-06	0.9999916553497314	7.311431545531377e-06
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	57	101	101	False	model0	136	52	0.004458279311634783	0.9953709244728088	0.00017080875113606453
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	58	134	134	False	model0	136	109	0.005171645106656797	0.993655800819397	0.0011725283693522215
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	59	138	138	False	model0	136	15	0.02137770698436725	0.9783106446266174	0.00031173715251497924
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	60	102	102	False	model0	136	90	0.0001052117436799449	0.9998782873153687	1.6544730897294357e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	61	144	144	False	model0	136	15	0.09767136592927272	0.9021469354629517	0.0001816677686292678
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	62	137	137	False	model0	136	69	0.0012298329598365854	0.9987505674362183	1.9528371922206134e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	63	98	98	False	model0	136	129	0.01158697422908972	0.9883702993392944	4.266278847353533e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	64	73	73	False	model0	136	15	0.0005669092798257225	0.9993436932563782	8.932380296755582e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	65	102	102	False	model0	136	122	2.2439526455642067e-05	0.9999758005142212	1.7377293488607393e-06
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	66	135	135	False	model0	136	107	0.6174918518122468	0.38192495703697205	0.0005832830793224275
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	67	125	125	False	model0	136	10	0.0005506291409176356	0.9986938834190369	0.0007554636104032397
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	68	116	116	False	model0	136	71	9.62254633094517e-05	0.9998835325241089	2.0323377611930482e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	69	119	119	False	model0	136	12	0.00013717918528755035	0.9998587369918823	4.050025836477289e-06
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	70	132	132	False	model0	136	43	0.04273071930219885	0.9564839601516724	0.0007854069117456675
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	71	155	155	False	model0	136	11	0.0003935678513187213	0.999546468257904	5.98946753598284e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	72	145	145	False	model0	136	59	0.0006237212926620828	0.9993577599525452	1.8410129996482283e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	73	107	107	False	model0	136	122	0.002478625051395511	0.9971297383308411	0.000391755165765062
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	74	108	108	False	model0	136	82	0.0018887795831687981	0.9980341792106628	7.71272461861372e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	75	113	113	False	model0	136	63	0.0580378336198919	0.9351115226745605	0.006850653328001499
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	76	131	131	False	model0	136	15	0.0097444062289469	0.9901918172836304	6.391043280018494e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	77	147	147	False	model0	136	27	0.0014848474676796286	0.9983135461807251	0.0002016802318394184
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	78	60	60	False	model0	136	5	0.003159060857910845	0.996801495552063	3.935234053642489e-05
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	79	135	135	False	model0	136	131	0.7451152389512572	0.2547069191932678	0.000177868249011226
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	80	157	157	False	model0	136	69	0.5875717976086889	0.41201019287109375	0.00041804605280049145
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	81	62	62	False	model0	136	37	0.012852115109126316	0.9834029078483582	0.0037450308445841074
QCD_DelphesHH4JTrig_forInfer_merged_ntuple	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid96.root	82	121	121	False	model0	136	30	0.0001276170785189379	0.9998438358306885	2.858345578715671e-05
