search_root	path	bytes	matched_anchors	matching_line_numbers	matching_line_count	sha256	event_payload	content_opened	status
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_010_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	1569615e2c904240ba284438615b023f9be6a4e982bc933d3215042b8e8c1ac0	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_011_log.txt	9010	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	ae8bc4a01c8a956d576dc9765465a021390cbe98d0bd74698026b2f97c199ac2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_012_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	71225926c384b9336a1aa3d7c45779407483ee6b905232c219a48f71851d878f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_013_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	15d08fd561220bae650aa1019205ef0059b84c64394c97e1e2354221a4506fae	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_014_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	3d5a713b1f4815fdac8e6375be20c7e9af9433486494b3fab4d1b65d184aa5b8	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_015_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	3c363d9ffaf237f1b3eada031e2159ffa5070583f1f964c4d8f7b6b53c899d89	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_016_log.txt	9010	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	73aebf8c13169cf643ab827b96881ed7157bcc42c8a3145aa9d9c3130b3eec09	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_017_log.txt	9011	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	7c3744503a55a3ac02f26f0f74eaef84120377dbc2862c0b79673fea3b232513	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_018_log.txt	9010	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	e97387a5bed0ac54bb1ed8e794297b92b891712bd582a9eaea8becb4cfe72518	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_019_log.txt	9012	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	23303d5c8276f923cf3daae3c2b4d2b06dcd9918b168229b4d2dbc1e7be48e51	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_000_log.txt	9008	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	2fcc11131b2ed83ab514c3918b68c309aa879757141fe94f188dc39ece94a71e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_001_log.txt	9051	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	3f3d4c3c97b91ddc1c1719acb83b5fd1eeb0f47a1fff5f1310b465a9fd5b26bf	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_002_log.txt	9093	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	24655150522b96361d928e926cedccf34b00c593e65e285c6c62bfa8752a8250	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_003_log.txt	9134	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	e6291d9e6e99aea6bb55fc3a344c894deb7779202a068762db4c38152bc601e7	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/mg5_template/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_004_log.txt	9173	ttbar_100k	210,211,212,213,214,215,216,217,218,219	10	170ee51a12cbed1b5dde881cf67a1883e53cb46d56a8008d43afc952601af1d5	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/contract_build/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/build/payload/repo/scripts/production/run_hh4b_ttbar7_exact_regeneration_scaleout_member.sh	11638	ttbar_100k	16,17,18,19,20,21,22,41,364	9	550d1e6aade75b5329885ae803f742ccbef2011f273afd8fbfa65deda4cf13bf	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/logs/ttbar_100k_shard001_canonical72.log	199	ttbar_100k	5	1	154ea02b5a8e61f10d1b076434d1799a54fdf16649e360d77a0c726ae7bd0134	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/receipts/ttbar_100k_shard001_reconstruction_receipt.json	845	ttbar_100k	10,16	2	28213bff5fd06951f33d4d040b43150c97c2a90776ae89fa22c30d08672cf45c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/receipts/ttbar_100k_shard001_final_status.txt	234	ttbar_100k	3	1	269eb623efe2badd829ea2ec6404029ec8d530de45478ae21c77bd3951042fa1	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/checksums/ttbar_100k_shard001_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	d79265a93f418cc91c125a6c25381bbc091714291ec8a8e8062cafe907249050	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/logs/ttbar_100k_shard002_canonical72.log	199	ttbar_100k	5	1	10786d7eb85aa8a37aac79265309d29e36f2a51639dfd5812911410c9686e82f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/receipts/ttbar_100k_shard002_reconstruction_receipt.json	845	ttbar_100k	10,16	2	e488f5bcb6570dfb31242cbb41066c03e7fc284c0befc6870104f21bcba0b220	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/receipts/ttbar_100k_shard002_final_status.txt	234	ttbar_100k	3	1	88d883d246c86a01d73393aac6c3bbecdf7fb3c8dc0e8af26d6170e6fd13cd64	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/checksums/ttbar_100k_shard002_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	5795efb1be6f33f6ec0645844e4f167ad29a5634ce34412eed759c3de18aa41b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard004/logs/ttbar_100k_shard004_canonical72.log	199	ttbar_100k	5	1	70acce475a2783d767822072c67e016e47cfdc209e7a94622037a378edf7ea3b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard004/receipts/ttbar_100k_shard004_reconstruction_receipt.json	845	ttbar_100k	10,16	2	a0caa38a9086de2b6ca8ec49181d10aea75ff59ba3993f0ff91ec3a0225f504b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard004/receipts/ttbar_100k_shard004_final_status.txt	234	ttbar_100k	3	1	cf70230c92e0be17bf615c0822620857107af2e6be22dc91f5f13cd1be36736f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard004/checksums/ttbar_100k_shard004_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	6fd86a8d85b26abda1b8e1308ac356879d7df511b70959443f48d48bda66f33d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard005/logs/ttbar_100k_shard005_canonical72.log	199	ttbar_100k	5	1	a7d5cf41f0331da57d0795d7930a46be60c03d82a1074e1de2d745df8caf8090	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard005/receipts/ttbar_100k_shard005_reconstruction_receipt.json	845	ttbar_100k	10,16	2	d181f4f942f7340d0c38a026ede37a74b9ec33ca5c56ef18cba30bcff7d28253	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard005/receipts/ttbar_100k_shard005_final_status.txt	234	ttbar_100k	3	1	778953aa9adb1d0ad49773cc1488486a0e39049cfdaaa9abf7a805b5cf4e54b0	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard005/checksums/ttbar_100k_shard005_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	0d9f72ac5b6c3d40a833d56ed3afe10d6b5f9a99b4c5b3e18fb6aaadfa9e384d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard007/logs/ttbar_100k_shard007_canonical72.log	199	ttbar_100k	5	1	f5c6f010e1ff4144e7c0aac1e7ffa8ceb3a2b7c8751107546d05f4a3e92ee956	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard007/receipts/ttbar_100k_shard007_reconstruction_receipt.json	845	ttbar_100k	10,16	2	26206d892c489591fb5daadcfed817c1bed9141e1f6ffc5e001b56cd0868c329	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard007/receipts/ttbar_100k_shard007_final_status.txt	234	ttbar_100k	3	1	4ec754a09561de0b4ec5cda8a0e6bb6ca520eea7a2c0415b8400742cb491ef8b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard007/checksums/ttbar_100k_shard007_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	08e2efa4da53772a3439b48a2d0a35a986c7e7e31112d9ec37c1af290745653d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard008/logs/ttbar_100k_shard008_canonical72.log	199	ttbar_100k	5	1	06d5ae87f6e312e249238237e7ef5188921ecaf3cebb0ba206c89c378f5fd385	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard008/receipts/ttbar_100k_shard008_reconstruction_receipt.json	845	ttbar_100k	10,16	2	e9cdc777c854a3b5486e232697883c7a77f6b28c61802c7023fb1fc417dae15c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard008/receipts/ttbar_100k_shard008_final_status.txt	234	ttbar_100k	3	1	e7440d1a5463010ad5f73aab8e3e550737f0535297d1dbda1860e4da9c354ea4	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard008/checksums/ttbar_100k_shard008_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	13e637e92faaa10c92e9f1adaa5bea6a2882a31bce086b4e0e204d717314130c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard009/logs/ttbar_100k_shard009_canonical72.log	199	ttbar_100k	5	1	7ab9b6dda9cc21d835e1e3c9586711b17a0315367497fde68ed2ed54e8554ed8	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard009/receipts/ttbar_100k_shard009_reconstruction_receipt.json	845	ttbar_100k	10,16	2	34b433983845c6dbb1428074ed6997e405a49dfa591093f8ab87c94507ebb935	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard009/receipts/ttbar_100k_shard009_final_status.txt	234	ttbar_100k	3	1	59a93e74dbefb6e66b4e4ed1f401a932785afed5bf6172fddb8e2e4a86565bbf	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard009/checksums/ttbar_100k_shard009_SHA256SUMS	476	ttbar_100k	1,2,3,4	4	a00c0935b0286a960c55a177cd9907f9c622cddea3fcc4e8e61be720b19f2087	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_full_5m_background_and_signal_coverage_20260727_v1/member_coverage.tsv	497461	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	326,327,328,329,330,331,348,349,350	9	b0898a0120f35fdecc176853e806f608eff1378ce139d8c957c06e7bea251175	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_hold_inventory.tsv	21245	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,3,4,5,6,7,24,25,26	9	91192eb8c6b059b3cf11281b57dba346cfd28e24c104c5a874d31a82d213bede	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_hold_inventory.md	22623	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	3,4,5,6,7,8,25,26,27	9	c9c13d249c6afcab71ee595f39676c45e66cdaf68f3209e9c4598137089c2564	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_root_reconstruction.tsv	2243	ttbar_100k,ttbar_100k_shard000	2	1	7527a278521a6993f22612411c9cfec862c9efbc0abea16c01504c0a376637a7	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_root_reconstruction.md	2545	ttbar_100k,ttbar_100k_shard000	3	1	17deff0a62a895ef6cd653838615ef38903fedd83473e3458c94f1bd62caef26	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_execution_attempt_audit.tsv	3975	ttbar_100k,ttbar_100k_shard000	2,3,4	3	89f3aa1333caf1eb53fc2b0705705ab8e143c85641ded82a77da689fa2ed87a0	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_execution_attempt_audit.md	4177	ttbar_100k,ttbar_100k_shard000	3,4,5	3	8bf0b2172a210d79348c76a80a1080e69506b205816a39f6681440c4e2bcf104	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_source_search.tsv	4822	ttbar_100k	2,3,4,5,6,7,8,9	8	f7fd5710facd6e7af3ce0bca14e413e3ab6ca2874027940378e7bbd2b1116325	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_source_search.md	5326	ttbar_100k	3,4,5,6,7,8,9,10	8	b20c19a0813aaeae055460e8c345669783d564521c0c58cd79fd33f8069c0575	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_archive_and_remote_locator_audit.tsv	2992	ttbar_100k	2,3,4,5,6,7,8,9	8	a98489edacadec4de7330f07dade5e24dbdf1922c2cfdda7b073bd9ab1f8bfd3	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_archive_and_remote_locator_audit.md	3206	ttbar_100k	3,4,5,6,7,8,9,10	8	fc21772f3731f0a3816e822d26848e150e1a781be9b00583e8d038ddaa58b00c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_regeneration_feasibility.tsv	9119	ttbar_100k	2,3,4,5,6,7,8,9	8	74c49cf869a7126aa1e0991d0ff63fceb529ae7bb43cdf402520769932e72732	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_regeneration_feasibility.md	9369	ttbar_100k	3,4,5,6,7,8,9,10	8	c0fdb5e891025a7e0e9f31488286e586dda0ec8d97d6d4964023ab9e30339e7b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_common_column_consistency.tsv	13979	ttbar_100k,ttbar_100k_shard000	2,3,4,5,6,7,24,25,26	9	d54313c8e471bdc5806f44b5fa2df36178678d84bc4e5184512b5e821dcbcac4	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_common_column_consistency.md	13307	ttbar_100k,ttbar_100k_shard000	3,4,5,6,7,8,25,26,27	9	4435e1cc6a044eece360b4a5657774f3fbeef6efff5dbe394c4fc9e9375cc944	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_candidate_registry.tsv	10687	ttbar_100k,ttbar_100k_shard000	2,3,4,5,6,7,24,25,26	9	b543efa3316e162b1129947bd04b1fb6d12330171457802ad0575a00ad5d4740	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_candidate_registry.md	11525	ttbar_100k,ttbar_100k_shard000	3,4,5,6,7,8,25,26,27	9	9cb5f157d4a405e32ac6cb8bba7f8d6f3364290874e74d955558e5e0a2dbc4e3	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_duplicate_audit.tsv	882	ttbar_100k,ttbar_100k_shard000	2	1	5b645ba13bc48a21c81ad70d67f07c44e870b9b24c45b549d76a92f5d723d02f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_duplicate_audit.md	1202	ttbar_100k,ttbar_100k_shard000	3	1	2ff3f8a2c8ceebadf86469a4bd7b3e0f39ff3f7a6312ad2becaa0c3c668d78c2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_event_accounting.tsv	2291	ttbar_100k,ttbar_100k_shard000	2,3,4,5,6,7,24,25,26	9	3d96e63baf7316c45d2ed9808502819cc7ef1e64786001db1ca095801bfd1986	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_ttbar27_canonical72_recovery_20260727_v1/ttbar27_event_accounting.md	2847	ttbar_100k,ttbar_100k_shard000	3,4,5,6,7,8,25,26,27	9	21b3d1f5d3f6f5e3d5fe26a6f83e48cbb1027af7bf53c17d2fb88b33c41e1b37	False	True	exact_legacy_text_reference
